Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
FFQ0104,How often did you eat popcorn (including low-fat)?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0105,How often did you eat pretzels?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0106,"How often did you eat peanuts, walnuts, seeds, or other nuts?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0107,How often did you eat granola bars?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0108,How often did you eat yogurt (NOT including frozen yogurt)?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0109,How often did you eat cottage cheese (including low-fat)?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0110,How often did you eat cheese (including low-fat; including on cheeseburgers or in sandwiches or subs)?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0110A,How often was the cheese you ate light or low-fat cheese?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0111,"How often did you eat frozen yogurt, sorbet, or ices (including low-fat or fat-free)?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0112,"How often did you eat ice cream, ice cream bars, or sherbet (including low-fat or fat-free)?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0112A,"How often was the ice cream you ate light, low-fat, or fat-free ice cream or sherbet?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0113,How often did you eat pudding or custard?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0114,How often did you eat cake (including low-fat or fat-free)?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0115,How often did you eat cookies or brownies (including low-fat or fat-free)?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0116,"How often did you eat doughnuts, sweet rolls, Danish, or pop-tarts?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0117,How often did you eat sweet muffins or dessert breads (including low-fat or fat-free)?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0118,"How often did you eat fruit crisp, cobbler, or strudel?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0119,How often did you eat pie?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0119A,"How often was the pie you ate fruit pie (such as apple, cherry, peach, blueberry, or others)?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0120,How often did you eat chocolate candy?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0121,How often did you eat other candy?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0122,"How often did you eat eggs, egg whites, or egg substitutes (NOT counting eggs in baked goods and desserts)?  (Please include eggs in salads, quiche, and souffles.)",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0122A,How often were the eggs you ate egg substitutes?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0122B,How often were the eggs you ate egg whites only?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0122C,How often were the eggs you ate regular whole eggs?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0122D,How often were the eggs you ate part of egg salad?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0123,"How many cups of coffee, caffeinated or decaffeinated, did you drink?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0123A,How often was the coffee you drank decaffeinated?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0124,"How many glasses of ICED tea, caffeinated or decaffeinated, did you drink?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0124A,How often was the iced tea you drank decaffeinated or herbal tea?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0125,"How many cups of HOT tea, caffeinated or decaffeinated, did you drink?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0125A,How often was the hot tea you drank decaffeinated or herbal tea?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0126,How often did you add sugar or honey to your coffee or tea?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0127,How often did you add artificial sweetener to your coffee or tea?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0128,How often was non-dairy creamer added to your coffee or tea?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0128A,What kind of non-dairy creamer did you usually use?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0129,How often was cream or half and half added to your coffee or tea?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0130,How often was milk added to your coffee or tea?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0130A,What kind of milk was usually added to your coffee or tea?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0131,"How often was sugar or honey added to foods you ate?  (Please do not include sugar in coffee, tea, other beverages, or baked goods.)",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0132,"How often did you eat margarine on breads, bagels, English muffins, other muffins, pancakes, or waffles?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0132A,How often was the margarine you ate on these breads low-fat or fat-free?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0133,"How often did you eat butter on breads, bagels, English muffins, other muffins, pancakes, or waffles?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0133A,How often was the butter you ate on these breads low-fat or fat-free?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0134,"How often did you eat margarine on potatoes, cooked vegetables, rice, grains, or beans?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0134A,"How often was the margarine you ate on these cooked potatoes, cooked vegetables, rice, grains, or beans low-fat or fat-free?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0135,"How often did you eat butter on potatoes, cooked vegetables, rice, grains, or beans?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0135A,"How often was the butter you ate on these cooked potatoes, cooked vegetables, rice, grains, or beans low-fat or fat-free?",FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0136,How often did you eat mayonnaise as a spread or as part of food mixtures?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0136A,How often was the mayonnaise you ate low-fat or fat-free?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0137,How often did you eat cream cheese?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0137A,How often was the cream cheese you ate low-fat or fat free?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0138,How often did you eat sour cream?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0138A,How often was the sour cream you ate low-fat or fat free?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0139,How often did you eat foods with oils added or with oils used in cooking (do not include baked goods or salads)?,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0139A,What kinds of oils do you usually eat?  (Mark all that apply.),FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0139B,What kinds of oils do you usually eat?  (Mark all that apply.),FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0139C,What kinds of oils do you usually eat?  (Mark all that apply.),FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ0139D,What kinds of oils do you usually eat?  (Mark all that apply.),FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
SEQN,Respondent Sequence Number,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
WTS_FFQ,,FFQRAW_D,Food Frequency Questionnaire - Raw Questionnaire Responses,2005,2006,Dietary,None
FFQ_CODE,"Code describing how the food frequencies were derived.  A value of zero means the daily food frequency was computed from the actual questionnaire response while values of 1, 2, and 3 represent imputed daily food frequencies.",FFQDC_D,Food Frequency Questionnaire - Output from DietCalc Software,2005,2006,Dietary,None
FFQ_FOOD,The Food ID from DietCalc.  Use the FOODLOOK dataset to cross-reference this Food ID value to its corresponding food description.,FFQDC_D,Food Frequency Questionnaire - Output from DietCalc Software,2005,2006,Dietary,None
FFQ_FREQ,,FFQDC_D,Food Frequency Questionnaire - Output from DietCalc Software,2005,2006,Dietary,None
FFQ_VAR,The Variable ID from DietCalc.  Use the VARLOOK dataset to cross-reference this Variable ID value to its corresponding food description.,FFQDC_D,Food Frequency Questionnaire - Output from DietCalc Software,2005,2006,Dietary,None
SEQN,Respondent sequence number.,FFQDC_D,Food Frequency Questionnaire - Output from DietCalc Software,2005,2006,Dietary,None
DSD010,"The next questions are about {your/SP's} use of dietary supplements and medications during the past month. {Have you/Has SP} used or taken any vitamins, minerals or other dietary supplements in the past month? Include those products prescribed by a health professional such as a doctor or dentist, and those that do not require a prescription. This card lists some examples of different types of dietary supplements.",DSQ1_D,"Dietary Supplement Use 30-Day - File 1, Supplement Counts",2005,2006,Dietary,None
DSD010AN,,DSQ1_D,"Dietary Supplement Use 30-Day - File 1, Supplement Counts",2005,2006,Dietary,None
DSDANCNT,Includes all antacids reported with medications.,DSQ1_D,"Dietary Supplement Use 30-Day - File 1, Supplement Counts",2005,2006,Dietary,None
DSDCOUNT,"Includes all supplements and the antacids reported with supplements, but not antacids reported with medications.",DSQ1_D,"Dietary Supplement Use 30-Day - File 1, Supplement Counts",2005,2006,Dietary,None
SEQN,Respondent sequence number.,DSQ1_D,"Dietary Supplement Use 30-Day - File 1, Supplement Counts",2005,2006,Dietary,None
DSD070,Was container seen?,DSQ2_D,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",2005,2006,Dietary,None
DSD090,For how long have you been taking {PRODUCT NAME} or a similar type of product?,DSQ2_D,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",2005,2006,Dietary,None
DSD103,"In the past 30 days, on how many days did you take {PRODUCT NAME}?",DSQ2_D,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",2005,2006,Dietary,None
DSD122Q,"On the days that you took it, how much did you take?",DSQ2_D,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",2005,2006,Dietary,None
DSD122U,Dosage form,DSQ2_D,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",2005,2006,Dietary,None
DSDANTA,Antacid reported as a dietary supplement,DSQ2_D,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",2005,2006,Dietary,None
DSDMTCH,Matching code,DSQ2_D,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",2005,2006,Dietary,None
DSDSUPID,Supplement ID number,DSQ2_D,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",2005,2006,Dietary,None
DSDSUPP,Supplement name,DSQ2_D,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",2005,2006,Dietary,None
SEQN,Respondent sequence number.,DSQ2_D,"Dietary Supplement Use 30-Day - File 2, Participant's Use of Supplements",2005,2006,Dietary,None
DR1_020,What time did you begin to eat/drink the meal/food?,DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1_030Z,Name of eating occasion,DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1_040Z,Did you eat this meal at home?,DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1CCMNM,Combination food number (sequential number),DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1CCMTX,Combination food type,DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1DAY,Intake day of the week,DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1DRSTZ,Dietary recall status,DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1EXMER,Interviewer ID code,DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1FS,Where did you get (this/most of the ingredients for this) {FOODNAME}?,DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1IACAR,Alpha-carotene (mcg),DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1IALCO,Alcohol (gm),DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1IATOA,Added alpha-tocopherol (Vitamin E) (mg),DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1IATOC,Vitamin E as alpha-tocopherol (mg),DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1IB12A,Added vitamin B12 (mcg),DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1IBCAR,Beta-carotene (mcg),DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1ICAFF,Caffeine (mg),DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1ICALC,Calcium (mg),DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1ICARB,Carbohydrate (gm),DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1ICHL,Total choline (mg),DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1ICHOL,Cholesterol (mg),DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1ICOPP,Copper (mg),DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1ICRYP,Beta-cryptoxanthin (mcg),DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
