Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
MCQ160C,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had coronary heart disease?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ160D,"Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had angina, also called angina pectoris?",MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ160E,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had a heart attack (also called myocardial infarction)?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ160F,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had a stroke?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ160G,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had emphysema?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ160K,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had chronic bronchitis?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ160L,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had any kind of liver condition?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ160M,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . . had a thyroid problem?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ170K,{Do you/Does SP} still . . . have chronic bronchitis?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ170L,{Do you/Does SP} still . . . have any kind of liver condition?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ170M,{Do you/Does SP} still . . . have a thyroid problem?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ180A,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . . had arthritis?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ180B,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had congestive heart failure?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ180C,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had coronary heart disease?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ180D,"How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had angina, also called angina pectoris?",MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ180E,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had a heart attack (also called myocardial infarction)?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ180F,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had a stroke?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ180G,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had emphysema?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ180K,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had chronic bronchitis?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ180L,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had any kind of liver condition?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ180M,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had a thyroid problem?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ190,Which type of arthritis was it,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ220,{Have you/Has SP} ever been told by a doctor or other health professional that {you/s/he} had cancer or a malignancy of any kind?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ230A,What kind of cancer was it?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ230B,What kind of cancer was it?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ230C,What kind of cancer was it?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ230D,What kind of cancer was it?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240A,How old {were you/was SP} when {TYPE OF CANCER/cancer} was first diagnosed?  How old (were you/was SP) when bladder cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240AA,How old (were you/was SP) when testicular cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240B,How old {were you/was SP} when blood cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240BB,How old (were you/was SP) when thyroid cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240C,How old (were you/was SP) when bone cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240CC,How old (were you/was SP) when uterine cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240D,How old (were you/was SP) when brain cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240DD,How old (were you/was SP) when some other type of cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240DK,How old {were you/was SP} when cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240E,How old (were you/was SP) when breast cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240F,How old (were you/was SP) when cervical cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240G,How old (were you/was SP) when colon cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240H,How old (were you/was SP) when esophageal cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240I,How old (were you/was SP) when gallbladder cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240J,How old (were you/was SP) when kidney cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240K,How old (were you/was SP) when larynx or windpipe cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240L,How old (were you/was SP) when leukemia was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240M,How old (were you/was SP) when liver cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240N,How old (were you/was SP) when lung cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240O,How old (were you/was SP) when lymphoma or Hodgkin's Disease was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240P,How old (were you/was SP) when melanoma was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240Q,"How old (were you/was SP) when mouth, tongue, or lip cancer was first diagnosed?",MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240R,How old (were you/was SP) when cancer of the nervous system was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240S,How old (were you/was SP) when ovarian cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240T,How old (were you/was SP) when pancreatic cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240U,How old (were you/was SP) when prostate cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240V,How old (were you/was SP) when rectal cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240W,How old (were you/was SP) when non-melanoma skin cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240X,How old (were you/was SP) when the unknown kind of skin cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240Y,How old (were you/was SP) when soft tissue (muscle or fat) cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ240Z,How old (were you/was SP) when stomach cancer was first diagnosed?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ245A,"During the past 12 months, that is since {DISPLAY CURRENT MONTH} of last year, about how many days did {you/SP} miss work at a job or business because of an illness or injury {do not include maternity leave}?",MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ245B,"During the past 12 months, that is since {DISPLAY CURRENT MONTH} of last year, about how many days did {you/SP} miss work at a job or business because of an illness or injury {do not include maternity leave}?",MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ265,"Including living and deceased, were any of (SP's/your) biological that is, blood relatives including grandparents, brothers, ever told by a health professional that they had prostate cancer?",MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ268A,Which biological [blood] family members?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ268B,Which biological [blood] family members?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ268C,Which biological [blood] family members?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ268D,Which biological [blood] family members?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ300A,"Including living and deceased, were any of {SP's/your} close biological that is, blood relatives including father, mother, sisters or brothers, ever told by a health professional that they had a heart attack or angina (an-gi-na) before the age of 50?",MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ300B,"Including living and deceased, were any of {SP's/your} close biological that is, blood relatives including father, mother, sisters or brothers, ever told by a health professional that they had asthma (az-ma)?",MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ300C,"Including living and deceased, were any of {SP's/your} close biological that is, blood relatives including father, mother, sisters or brothers, ever told by a health professional that they had diabetes?",MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ310,"{Have you/Has SP} ever had a blood test that {your/his} doctor told {you/him} was being used to check for prostate (pros-state) cancer, called PSA, or Prostate Specific Antigen (An-ti-jen)?",MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ320,How old {were you/was SP}  when {you/he} first had {your/his} PSA test?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ340,How many PSA tests {have you/has SP} had in the last 5 years?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
MCQ350,Has a doctor or other health care professional ever told {you/SP} that {your/his} PSA test was not normal?,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,MCQ_D,Medical Conditions,2005,2006,Questionnaire,None
OHQ011,Now I have some questions about the condition of your teeth and gums.  How would you describe the condition of {your/SP?s} teeth?  Would you say . . .,OHQ_D,Oral Health,2005,2006,Questionnaire,None
OHQ620,How often during the last year (have you/ has SP) had painful aching anywhere in (your/his/her) mouth?  Would you say....,OHQ_D,Oral Health,2005,2006,Questionnaire,None
OHQ630,"How often during the last year (have you/ has SP) felt that life in general was less satisfying because of problems with (your/his/her) teeth, mouth or dentures?  Would you say....",OHQ_D,Oral Health,2005,2006,Questionnaire,None
OHQ640,"How often during the last year (have you/has SP) had difficulty doing (your/his/her) usual jobs or attending school because of problems with (your/his/her) teeth, mouth or dentures?  Would you say...",OHQ_D,Oral Health,2005,2006,Questionnaire,None
OHQ650,"How often during the last year (have you/has SP's) sense of taste been affected by problems with (your/his/her) teeth, mouth or dentures?  Would you say...",OHQ_D,Oral Health,2005,2006,Questionnaire,None
OHQ660,"How often during the last year (have you/has SP) avoided particular foods because of problems with (your/his/her) teeth, mouth or dentures?  Would you say...",OHQ_D,Oral Health,2005,2006,Questionnaire,None
OHQ670,"How often during the last year (have you/has SP) found it uncomfortable to eat food because of problems with (your/his/her) teeth, mouth or dentures?  Would you say...",OHQ_D,Oral Health,2005,2006,Questionnaire,None
OHQ680,"How often during the last year (have you/has SP) been self-conscious or embarrassed because of (your/his/her) teeth, mouth or dentures?  Would you say...",OHQ_D,Oral Health,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,OHQ_D,Oral Health,2005,2006,Questionnaire,None
OSD030aa,How old {were you/was SP} when {you/s/he} fractured {your/his/her} hip the 1st time?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSD030ab,How old {were you/was SP} when {you/s/he} fractured {your/his/her} hip the 2nd time?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSD030ac,How old {were you/was SP} when {you/s/he} fractured {your/his/her} hip the 3rd time?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSD030ba,How old {were you/was SP} when {you/s/he} fractured {your/his/her} wrist the 1st time?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSD030bb,How old {were you/was SP} when {you/s/he} fractured {your/his/her} wrist 2nd time?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
OSD030bc,How old {were you/was SP} when {you/s/he} fractured {your/his/her} wrist the 3rd time?,OSQ_D,Osteoporosis,2005,2006,Questionnaire,None
